datetime,farm_id,system_type,species,temperature_celsius,ph,dissolved_oxygen_mg_per_L,ammonia_nh4_mg_per_L,nitrate_mg_per_L,conductivity_uS_per_cm,turbidity_NTU,water_quality_status
2023-04-28 18:37:00,Farm_18,pond,carp,31.0,8.77,5.4,1.0916,10.21,224.0,47.51,fair
2023-04-29 07:16:00,Farm_11,pond,carp,27.5,7.84,6.13,1.8165,13.18,282.0,18.79,good
2023-04-29 07:45:00,Farm_15,tank,bass,18.9,8.09,8.29,1.1227,29.36,1142.0,55.52,good
2023-04-29 17:46:00,Farm_04,pond,catfish,30.7,7.94,6.06,1.5502,15.34,751.0,27.37,good
2023-04-30 07:33:00,Farm_13,pond,hybrid_striped_bass,24.6,7.26,5.19,1.4353,18.38,1597.0,32.95,good
2023-04-30 12:02:00,Farm_06,tank,bass,22.3,6.99,8.3,0.6461,5.85,651.0,15.81,good
2023-04-30 15:10:00,Farm_13,pond,hybrid_striped_bass,26.5,8.64,6.58,1.3366,11.51,513.0,70.55,good
2023-05-01 08:11:00,Farm_02,tank,shrimp,31.6,7.46,8.54,1.0326,17.88,4188.0,12.1,good
2023-05-01 09:00:00,Farm_20,raceway,salmon,16.0,8.02,7.8,1.5489,21.21,785.0,6.16,fair
2023-05-01 10:19:00,Farm_15,raceway,salmon,15.1,7.96,8.64,1.1158,10.33,554.0,42.53,good
2023-05-01 15:55:00,Farm_05,pond,carp,33.1,8.34,7.01,0.9379,2.2,657.0,7.49,fair
2023-05-01 16:11:00,Farm_04,pond,carp,30.2,7.14,5.99,2.0,4.7,1228.0,7.73,fair
2023-05-02 06:29:00,Farm_16,cage,salmon,14.3,8.67,7.5,1.4008,2.36,49321.0,12.34,poor
2023-05-02 14:51:00,Farm_01,recirculating,tilapia,25.4,7.09,9.17,0.903,76.33,213.0,9.22,good
2023-05-03 06:15:00,Farm_18,raceway,salmon,15.8,6.85,8.34,0.3755,12.36,217.0,5.09,good
2023-05-03 13:05:00,Farm_20,recirculating,tilapia,27.0,6.89,7.72,1.3622,45.38,779.0,7.77,good
2023-05-03 13:15:00,Farm_07,recirculating,tilapia,26.0,7.86,6.9,0.5634,37.67,420.0,2.23,good
2023-05-03 15:40:00,Farm_18,raceway,trout,13.6,7.71,8.7,0.8241,2.2,501.0,3.68,fair
2023-05-03 16:30:00,Farm_15,tank,shrimp,27.1,8.14,7.5,1.4729,12.08,4401.0,23.53,good
2023-05-04 06:11:00,Farm_05,pond,tilapia,31.1,7.82,5.21,0.8809,6.04,1326.0,37.23,fair
2023-05-04 06:42:00,Farm_19,recirculating,tilapia,27.3,6.68,8.77,0.696,59.45,647.0,7.46,good
2023-05-04 07:26:00,Farm_06,pond,carp,31.4,7.45,6.23,1.1167,5.36,629.0,78.53,good
2023-05-04 10:21:00,Farm_03,pond,tilapia,30.0,8.16,6.53,1.3923,10.93,1358.0,44.53,good
2023-05-04 16:22:00,Farm_02,pond,carp,31.6,8.7,7.5,1.5343,11.54,271.0,93.99,fair
2023-05-05 06:05:00,Farm_10,tank,bass,22.7,7.17,7.39,0.6795,22.36,431.0,23.68,good
2023-05-05 13:47:00,Farm_19,tank,bass,21.0,8.18,7.55,0.8951,19.37,510.0,27.04,good
2023-05-05 15:50:00,Farm_18,pond,carp,31.1,7.34,5.77,1.0855,2.37,596.0,57.9,fair
2023-05-05 16:18:00,Farm_20,recirculating,tilapia,28.0,7.27,8.43,0.9799,49.96,530.0,4.45,good
2023-05-06 10:30:00,Farm_05,pond,catfish,33.8,7.94,8.59,1.127,7.0,131.0,103.96,fair
2023-05-06 11:57:00,Farm_13,pond,catfish,32.5,7.51,7.67,1.6101,9.19,809.0,92.22,fair
2023-05-06 14:26:00,Farm_17,raceway,trout,16.3,6.98,8.49,1.0055,3.76,926.0,12.88,good
2023-05-06 17:55:00,Farm_09,tank,bass,21.5,7.91,7.49,2.0,19.25,868.0,16.74,good
2023-05-06 18:27:00,Farm_18,pond,catfish,29.8,7.89,4.51,1.5254,3.12,1095.0,94.99,fair
2023-05-07 07:36:00,Farm_17,pond,catfish,31.1,8.74,5.03,0.9139,2.55,1567.0,59.9,fair
2023-05-07 12:38:00,Farm_11,raceway,salmon,15.5,8.13,8.34,1.3254,6.36,1116.0,12.01,good
2023-05-07 13:46:00,Farm_20,raceway,salmon,13.7,8.3,9.24,0.4742,20.27,773.0,7.19,fair
2023-05-07 17:13:00,Farm_20,pond,tilapia,29.8,8.59,6.53,2.0,9.65,1594.0,60.42,fair
2023-05-08 08:39:00,Farm_19,cage,salmon,17.1,7.82,7.14,1.0787,1.98,1670.0,11.97,fair
2023-05-08 14:36:00,Farm_20,tank,bass,20.7,7.3,7.35,1.2541,21.84,310.0,3.63,good
2023-05-08 14:46:00,Farm_16,cage,salmon,18.4,8.81,8.46,0.819,0.66,1805.0,19.79,good
2023-05-09 17:18:00,Farm_07,pond,tilapia,27.4,7.89,6.88,0.9362,15.32,778.0,25.52,good
2023-05-09 18:11:00,Farm_20,raceway,trout,17.4,7.65,8.24,1.0605,5.48,1026.0,8.08,good
2023-05-10 07:01:00,Farm_15,pond,catfish,34.1,7.78,6.06,1.0999,6.56,307.0,27.97,fair
2023-05-10 11:35:00,Farm_07,pond,tilapia,31.3,7.32,9.34,1.7315,13.06,912.0,200.0,good
2023-05-10 12:26:00,Farm_02,tank,bass,21.3,7.03,9.29,1.2655,4.66,475.0,22.7,good
2023-05-10 17:54:00,Farm_07,recirculating,tilapia,27.6,7.19,7.29,1.5512,66.2,211.0,5.28,good
2023-05-11 07:43:00,Farm_11,tank,bass,21.6,7.53,6.86,0.913,15.13,661.0,6.05,good
2023-05-11 14:35:00,Farm_11,pond,tilapia,31.5,7.81,6.58,2.0,6.09,1714.0,13.12,good
2023-05-11 16:12:00,Farm_10,raceway,salmon,16.7,7.76,9.05,1.0183,25.53,494.0,7.28,good
2023-05-11 18:04:00,Farm_10,raceway,salmon,15.5,8.55,7.87,0.9294,22.92,368.0,14.61,fair
2023-05-12 06:53:00,Farm_06,raceway,trout,15.5,7.42,8.05,0.8257,24.22,1122.0,11.66,good
2023-05-12 11:53:00,Farm_11,cage,salmon,15.0,8.39,8.69,1.0291,2.52,671.0,14.76,good
2023-05-12 12:46:00,Farm_19,recirculating,tilapia,26.6,7.71,7.57,0.2524,70.26,400.0,4.91,good
2023-05-12 13:09:00,Farm_15,pond,hybrid_striped_bass,27.1,8.52,7.79,1.1316,13.16,819.0,200.0,good
2023-05-12 13:51:00,Farm_02,pond,carp,31.5,7.37,7.59,1.6722,12.18,1255.0,21.09,good
2023-05-13 11:29:00,Farm_14,pond,tilapia,32.1,7.98,8.84,1.6051,4.65,1324.0,159.98,fair
2023-05-14 14:19:00,Farm_19,tank,bass,23.8,8.79,7.61,0.5736,23.14,771.0,26.12,good
2023-05-14 14:34:00,Farm_01,raceway,trout,17.1,7.81,10.01,1.1188,6.49,371.0,44.97,good
2023-05-15 15:43:00,Farm_11,tank,bass,21.8,7.2,8.91,0.6477,9.79,521.0,18.3,good
2023-05-16 07:09:00,Farm_09,pond,tilapia,32.8,7.09,5.38,0.7714,8.19,1227.0,51.25,fair
2023-05-16 11:24:00,Farm_18,pond,carp,29.5,7.57,7.02,1.4185,2.3,1404.0,79.97,good
2023-05-17 15:07:00,Farm_10,tank,bass,21.2,8.04,7.68,1.3779,22.01,897.0,10.17,good
2023-05-17 15:38:00,Farm_13,pond,carp,30.3,8.36,7.68,2.0,10.54,1879.0,49.78,good
2023-05-17 17:02:00,Farm_09,tank,shrimp,32.3,7.66,6.97,1.1263,2.42,3495.0,5.26,fair
2023-05-18 07:31:00,Farm_08,tank,bass,24.1,7.29,8.65,1.0883,12.55,248.0,34.69,good
2023-05-18 13:53:00,Farm_10,raceway,trout,17.4,8.01,9.36,0.8099,25.86,208.0,10.57,good
2023-05-18 14:19:00,Farm_06,pond,catfish,33.3,7.85,7.65,1.2843,14.46,1929.0,200.0,fair
2023-05-19 11:50:00,Farm_02,raceway,trout,15.4,8.01,7.39,1.4485,14.34,438.0,13.47,fair
2023-05-20 07:28:00,Farm_17,pond,tilapia,32.4,8.74,5.36,0.7423,14.27,1548.0,15.34,poor
2023-05-20 18:30:00,Farm_17,pond,carp,31.7,7.85,5.87,1.6002,20.79,580.0,9.23,fair
2023-05-21 09:21:00,Farm_16,pond,hybrid_striped_bass,28.2,7.11,6.65,1.0611,12.12,1469.0,67.89,good
2023-05-21 10:49:00,Farm_11,pond,carp,31.8,8.96,7.25,1.7774,2.7,607.0,82.87,fair
2023-05-21 13:24:00,Farm_17,pond,catfish,33.3,8.58,8.92,1.1953,9.69,2006.0,25.98,fair
2023-05-21 16:08:00,Farm_07,pond,tilapia,32.8,8.39,7.44,0.7999,6.79,877.0,75.66,fair
2023-05-21 18:55:00,Farm_04,pond,hybrid_striped_bass,26.4,7.69,6.43,1.8141,13.81,124.0,184.41,good
2023-05-22 06:19:00,Farm_02,recirculating,tilapia,26.4,7.48,7.03,0.6835,91.1,269.0,2.71,good
2023-05-22 07:21:00,Farm_15,pond,tilapia,31.9,7.64,6.04,0.6012,6.22,1055.0,175.8,good
2023-05-22 07:33:00,Farm_10,pond,tilapia,30.4,8.35,6.77,0.8416,5.81,1559.0,107.39,good
2023-05-22 15:48:00,Farm_10,raceway,trout,13.1,7.35,9.07,2.0,6.14,961.0,12.31,fair
2023-05-23 10:34:00,Farm_11,cage,salmon,18.4,8.32,7.43,2.0,4.25,187.0,2.66,good
2023-05-23 11:12:00,Farm_07,raceway,salmon,17.1,8.07,9.65,1.5263,28.13,272.0,6.81,good
2023-05-23 16:07:00,Farm_09,pond,carp,32.5,7.21,8.31,2.0,7.04,1003.0,98.86,fair
2023-05-24 08:17:00,Farm_04,pond,tilapia,29.2,7.62,7.1,0.8927,14.34,1428.0,52.43,good
2023-05-24 09:34:00,Farm_12,pond,hybrid_striped_bass,23.8,7.42,6.36,1.7284,11.66,1228.0,200.0,good
2023-05-24 15:35:00,Farm_17,pond,catfish,31.6,7.77,8.04,1.3042,13.63,301.0,75.06,good
2023-05-25 10:39:00,Farm_11,pond,hybrid_striped_bass,29.1,7.16,7.72,0.8571,21.08,1796.0,36.81,good
2023-05-25 11:17:00,Farm_05,raceway,salmon,18.9,7.76,8.26,1.4519,10.21,169.0,4.92,good
2023-05-25 13:03:00,Farm_05,pond,tilapia,33.6,7.65,8.04,2.0,10.4,846.0,73.87,fair
2023-05-25 13:57:00,Farm_02,pond,catfish,30.8,8.75,7.6,1.3931,14.89,840.0,140.4,fair
2023-05-25 15:15:00,Farm_06,pond,catfish,30.6,8.7,7.87,1.2448,12.38,1151.0,82.25,fair
2023-05-26 12:03:00,Farm_03,tank,shrimp,29.2,6.78,8.73,1.0955,12.58,3669.0,11.0,good
2023-05-26 12:11:00,Farm_20,recirculating,tilapia,28.1,6.82,7.2,1.1166,68.48,487.0,7.82,good
2023-05-26 16:53:00,Farm_15,recirculating,tilapia,26.3,7.06,7.14,0.9269,32.79,608.0,1.66,good
2023-05-27 11:19:00,Farm_11,raceway,trout,17.1,8.35,8.6,1.2835,26.1,495.0,12.82,good
2023-05-27 17:48:00,Farm_18,pond,catfish,31.6,7.39,6.31,2.0,12.69,891.0,18.86,good
2023-05-28 18:48:00,Farm_15,recirculating,tilapia,24.9,7.83,8.9,1.0031,86.61,282.0,0.71,good
2023-05-29 08:05:00,Farm_15,pond,catfish,29.1,8.52,6.32,0.8176,5.41,1266.0,33.17,fair
2023-05-29 13:19:00,Farm_15,cage,salmon,18.1,7.35,7.8,1.0226,3.44,1826.0,6.04,good
2023-05-30 09:14:00,Farm_05,recirculating,tilapia,26.8,7.05,8.12,0.8215,93.5,419.0,4.5,good
2023-05-31 08:44:00,Farm_11,tank,bass,24.1,8.1,8.45,1.8959,17.23,627.0,7.2,good
2023-05-31 10:58:00,Farm_12,tank,shrimp,30.2,8.18,8.5,2.0,16.68,4757.0,14.46,good
2023-06-01 13:31:00,Farm_01,pond,catfish,34.3,7.7,8.88,1.6364,24.87,1875.0,60.31,fair
2023-06-02 13:07:00,Farm_12,cage,salmon,17.4,8.1,9.02,0.6415,5.45,170.0,13.86,good
2023-06-02 13:54:00,Farm_06,raceway,salmon,16.5,7.14,8.16,0.6635,16.85,286.0,6.34,good
2023-06-02 18:22:00,Farm_20,recirculating,tilapia,28.4,7.54,8.69,1.0382,13.22,347.0,3.51,good
2023-06-03 08:32:00,Farm_04,tank,shrimp,29.0,7.15,5.72,1.3203,24.5,4179.0,28.77,fair
2023-06-03 14:41:00,Farm_03,raceway,salmon,17.9,8.45,8.14,0.912,7.95,319.0,10.26,good
2023-06-03 17:50:00,Farm_04,tank,bass,23.4,8.12,6.24,0.9457,5.6,472.0,4.21,good
2023-06-04 07:21:00,Farm_07,recirculating,tilapia,26.4,7.24,7.72,0.6055,21.8,742.0,9.03,good
2023-06-04 12:15:00,Farm_20,raceway,trout,14.2,7.6,8.33,1.1522,26.08,687.0,4.13,fair
2023-06-04 12:50:00,Farm_14,recirculating,tilapia,27.8,6.91,8.81,0.7685,80.68,458.0,5.37,good
2023-06-04 14:10:00,Farm_16,tank,shrimp,29.9,8.08,8.67,0.5745,28.15,2478.0,17.56,good
2023-06-04 14:29:00,Farm_13,recirculating,tilapia,28.7,7.42,9.75,0.7891,64.83,330.0,8.77,good
2023-06-04 18:21:00,Farm_18,raceway,trout,17.8,7.36,8.07,1.9241,22.53,385.0,11.03,good
2023-06-05 07:38:00,Farm_04,recirculating,tilapia,28.1,7.1,7.93,1.9144,55.55,666.0,2.04,good
2023-06-05 08:42:00,Farm_03,recirculating,tilapia,29.9,7.16,8.48,0.691,37.02,672.0,22.99,good
2023-06-05 13:07:00,Farm_19,recirculating,tilapia,27.0,7.85,8.56,1.1519,80.09,495.0,5.93,good
2023-06-05 13:11:00,Farm_10,tank,shrimp,32.8,7.38,8.09,2.0,9.1,2985.0,15.79,fair
2023-06-05 13:20:00,Farm_18,pond,catfish,32.0,7.52,6.37,1.4329,17.77,227.0,138.84,good
2023-06-06 09:52:00,Farm_05,recirculating,tilapia,26.0,7.66,9.29,0.7475,42.92,671.0,2.09,good
2023-06-06 10:24:00,Farm_20,recirculating,tilapia,28.7,6.92,9.37,1.3553,24.01,393.0,9.72,good
2023-06-06 13:41:00,Farm_02,pond,catfish,33.2,7.35,8.15,1.1081,11.16,196.0,183.23,fair
2023-06-06 16:09:00,Farm_15,pond,hybrid_striped_bass,25.4,8.14,7.4,2.0,15.24,843.0,19.17,good
2023-06-06 18:40:00,Farm_01,pond,carp,30.8,7.6,5.92,1.1035,10.05,1551.0,43.84,fair
2023-06-06 18:52:00,Farm_13,tank,bass,25.0,7.73,6.82,1.0927,12.74,980.0,18.31,good
2023-06-07 13:12:00,Farm_07,tank,bass,24.9,7.97,7.73,1.4149,25.26,356.0,2.84,good
2023-06-08 10:36:00,Farm_10,tank,shrimp,33.9,7.11,7.98,1.5866,26.78,2695.0,6.67,fair
2023-06-08 17:58:00,Farm_12,pond,catfish,34.1,7.69,6.72,2.0,11.11,959.0,185.87,fair
2023-06-09 06:23:00,Farm_18,pond,tilapia,31.1,8.74,6.71,1.9523,10.0,248.0,117.77,fair
2023-06-09 06:45:00,Farm_18,tank,bass,24.4,6.77,7.05,0.9269,17.6,1062.0,23.61,good
2023-06-09 12:54:00,Farm_05,raceway,salmon,16.3,7.66,9.66,1.2116,16.88,451.0,11.11,good
2023-06-09 15:00:00,Farm_20,pond,hybrid_striped_bass,29.6,9.16,7.56,2.0,12.52,1013.0,69.63,fair
2023-06-10 07:55:00,Farm_10,pond,tilapia,33.5,7.11,6.34,2.0,15.91,931.0,25.4,fair
2023-06-10 09:27:00,Farm_19,tank,shrimp,31.3,7.77,8.57,1.814,18.11,2055.0,32.03,good
2023-06-11 16:20:00,Farm_13,tank,shrimp,31.7,7.14,8.82,1.8296,5.88,2180.0,10.31,good
2023-06-12 09:35:00,Farm_13,tank,bass,25.1,7.78,6.83,0.6048,7.95,1125.0,15.68,good
2023-06-12 12:09:00,Farm_10,pond,carp,33.7,8.64,6.52,1.5604,15.74,237.0,200.0,fair
2023-06-12 12:27:00,Farm_18,raceway,trout,17.7,7.6,8.95,1.186,22.79,908.0,16.17,good
2023-06-12 16:11:00,Farm_16,pond,carp,34.8,8.37,6.97,1.0185,11.72,1204.0,79.45,fair
2023-06-13 08:00:00,Farm_03,pond,tilapia,34.2,8.65,7.18,2.0,7.19,1059.0,36.22,fair
2023-06-13 08:05:00,Farm_05,tank,shrimp,30.5,7.21,7.0,2.0,30.72,4362.0,4.4,good
2023-06-13 08:46:00,Farm_16,tank,shrimp,31.9,7.45,8.26,0.9638,4.87,3746.0,5.59,good
2023-06-13 13:57:00,Farm_20,tank,shrimp,32.3,8.21,8.28,1.7084,18.88,4075.0,27.91,fair
2023-06-14 15:11:00,Farm_15,pond,hybrid_striped_bass,25.9,7.62,7.37,1.3983,3.81,1485.0,93.18,good
2023-06-15 11:14:00,Farm_06,tank,shrimp,29.4,7.46,8.94,0.506,25.85,2905.0,10.92,good
2023-06-15 12:35:00,Farm_15,tank,shrimp,32.8,7.8,7.38,2.0,11.77,4523.0,9.89,fair
2023-06-15 15:00:00,Farm_19,cage,salmon,18.4,8.97,6.89,0.6166,2.95,46472.0,19.28,fair
2023-06-15 17:15:00,Farm_17,raceway,salmon,15.9,7.35,9.22,0.7342,12.59,413.0,2.47,good
2023-06-16 11:02:00,Farm_02,recirculating,tilapia,27.7,7.19,8.11,1.2407,97.24,633.0,3.94,good
2023-06-16 12:59:00,Farm_18,recirculating,tilapia,28.6,7.18,8.55,0.713,41.43,543.0,3.08,good
2023-06-16 13:45:00,Farm_12,pond,catfish,30.6,8.42,6.53,1.6677,8.86,1614.0,43.56,good
2023-06-17 15:30:00,Farm_03,pond,carp,33.6,7.92,7.25,1.6537,10.36,256.0,16.07,fair
2023-06-18 13:33:00,Farm_03,pond,hybrid_striped_bass,29.3,7.11,7.43,1.0574,6.91,130.0,191.28,good
2023-06-18 17:46:00,Farm_17,raceway,salmon,16.3,7.58,7.18,1.4303,14.31,624.0,11.62,fair
2023-06-19 15:05:00,Farm_08,cage,salmon,18.0,9.01,7.49,0.6485,5.07,1342.0,36.14,fair
2023-06-20 16:47:00,Farm_03,pond,hybrid_striped_bass,28.6,8.4,6.51,1.5277,14.75,1331.0,93.47,good
2023-06-20 18:37:00,Farm_10,recirculating,tilapia,26.4,7.03,8.36,0.7558,16.94,734.0,12.94,good
2023-06-21 06:57:00,Farm_11,pond,hybrid_striped_bass,27.1,8.52,4.25,0.6973,1.82,1135.0,95.61,fair
2023-06-21 18:00:00,Farm_16,cage,salmon,17.3,7.41,7.24,1.6773,3.46,1890.0,19.95,fair
2023-06-22 14:57:00,Farm_16,recirculating,tilapia,29.1,6.94,8.86,2.0,91.03,368.0,5.62,good
2023-06-22 17:21:00,Farm_14,tank,bass,25.7,8.65,8.9,2.0,11.23,353.0,5.96,good
2023-06-22 18:18:00,Farm_10,pond,carp,31.8,7.16,5.04,1.3418,12.68,599.0,61.04,fair
2023-06-23 06:40:00,Farm_16,recirculating,tilapia,26.0,6.91,8.69,0.7497,11.0,264.0,7.07,good
2023-06-23 06:44:00,Farm_20,raceway,salmon,18.8,8.5,5.6,1.4546,12.71,346.0,26.63,fair
2023-06-23 08:36:00,Farm_02,raceway,salmon,15.8,7.67,7.42,1.8402,8.19,778.0,6.0,fair
2023-06-23 17:50:00,Farm_19,raceway,salmon,13.9,8.18,8.11,2.0,29.1,1267.0,15.97,fair
2023-06-24 08:39:00,Farm_09,raceway,salmon,16.9,6.92,6.23,2.0,19.62,688.0,4.96,fair
2023-06-24 10:31:00,Farm_03,pond,carp,30.6,8.21,8.69,2.0,10.97,1072.0,173.88,good
2023-06-24 14:04:00,Farm_09,raceway,salmon,17.8,7.93,9.43,1.2295,13.9,1109.0,7.28,good
2023-06-24 18:47:00,Farm_20,pond,tilapia,31.0,9.11,4.52,1.3484,6.25,110.0,28.49,poor
2023-06-25 10:00:00,Farm_04,recirculating,tilapia,28.4,7.13,8.53,1.1888,31.38,203.0,17.68,good
2023-06-26 08:58:00,Farm_19,pond,carp,34.0,7.95,8.28,0.6752,13.28,1346.0,61.71,fair
2023-06-26 10:50:00,Farm_08,cage,salmon,19.0,7.6,6.83,0.6999,5.02,42544.0,0.65,fair
2023-06-26 16:28:00,Farm_12,pond,carp,33.4,7.57,6.51,2.0,6.38,1843.0,85.76,fair
2023-06-27 08:51:00,Farm_17,pond,tilapia,32.8,7.19,6.44,2.0,14.32,897.0,64.68,fair
2023-06-28 08:53:00,Farm_16,tank,shrimp,32.8,7.23,6.69,1.9277,8.13,2264.0,22.98,fair
2023-06-28 11:05:00,Farm_05,recirculating,tilapia,26.0,6.87,7.61,1.0119,25.02,722.0,6.44,good
2023-06-28 18:24:00,Farm_08,cage,salmon,17.1,8.69,7.02,1.8315,3.74,1098.0,9.05,fair
2023-06-29 17:40:00,Farm_06,raceway,trout,15.8,7.21,6.76,1.3298,7.57,762.0,12.36,fair
2023-06-30 08:29:00,Farm_13,cage,salmon,17.3,8.49,6.02,0.4376,3.04,802.0,4.43,fair
2023-06-30 10:30:00,Farm_18,raceway,trout,17.7,7.67,7.58,1.2876,2.4,485.0,5.2,fair
2023-06-30 15:46:00,Farm_12,pond,tilapia,32.6,9.06,7.46,1.8278,5.47,289.0,12.88,poor
2023-06-30 16:16:00,Farm_04,pond,tilapia,31.5,8.73,6.5,1.6108,7.24,1083.0,60.61,fair
2023-07-01 06:18:00,Farm_15,tank,shrimp,30.4,7.55,7.13,0.6709,7.57,4481.0,3.56,good
2023-07-01 07:58:00,Farm_18,tank,bass,23.9,7.6,8.59,2.0,8.53,925.0,3.94,good
2023-07-01 10:09:00,Farm_17,tank,shrimp,29.8,7.64,8.45,1.4411,6.92,2897.0,15.76,good
2023-07-01 12:43:00,Farm_13,cage,salmon,18.5,8.9,8.3,0.7138,3.5,314.0,14.6,good
2023-07-01 16:20:00,Farm_17,pond,tilapia,34.5,7.44,7.95,0.8938,19.1,1137.0,5.34,fair
2023-07-02 12:39:00,Farm_09,tank,bass,26.2,7.99,8.2,1.9096,13.44,895.0,13.22,good
2023-07-03 10:17:00,Farm_04,raceway,salmon,18.9,7.9,7.48,1.179,13.19,774.0,38.19,good
2023-07-03 16:37:00,Farm_13,cage,salmon,19.6,7.0,6.66,1.253,2.49,42154.0,49.87,fair
2023-07-03 18:43:00,Farm_08,recirculating,tilapia,25.7,7.39,8.64,0.9416,69.87,551.0,3.31,good
2023-07-04 14:00:00,Farm_01,pond,catfish,32.0,8.55,6.31,2.0,12.77,1463.0,46.44,fair
2023-07-04 16:44:00,Farm_06,tank,bass,23.0,8.15,8.52,0.8978,5.34,208.0,20.68,good
2023-07-04 18:12:00,Farm_17,tank,bass,24.3,7.25,7.34,1.4242,3.99,1148.0,10.6,good
2023-07-05 06:26:00,Farm_04,pond,hybrid_striped_bass,28.0,7.5,4.44,1.0717,13.0,1116.0,200.0,fair
2023-07-05 07:43:00,Farm_15,tank,bass,24.5,7.87,7.76,0.904,33.27,1108.0,16.31,good
2023-07-05 09:46:00,Farm_10,raceway,salmon,17.8,7.57,7.82,1.1107,31.77,612.0,26.47,fair
2023-07-06 07:03:00,Farm_20,raceway,trout,18.2,7.49,6.55,1.2873,13.41,1257.0,2.69,fair
2023-07-06 09:02:00,Farm_01,recirculating,tilapia,26.4,7.19,8.27,0.7687,41.06,446.0,5.3,good
2023-07-07 07:54:00,Farm_20,pond,carp,33.0,7.63,5.49,1.4887,15.2,1895.0,123.5,fair
2023-07-07 12:42:00,Farm_19,pond,carp,32.2,8.16,8.34,2.0,15.43,1533.0,11.56,fair
2023-07-07 15:40:00,Farm_04,pond,catfish,31.7,7.87,6.44,1.3561,9.28,216.0,51.64,good
2023-07-08 07:44:00,Farm_06,raceway,salmon,16.7,7.15,8.17,0.7834,10.65,350.0,5.6,good
2023-07-08 10:29:00,Farm_03,cage,salmon,19.0,8.62,6.32,1.0226,0.51,50879.0,18.89,fair
2023-07-08 10:49:00,Farm_14,tank,bass,21.5,7.9,8.96,1.3904,14.65,184.0,17.94,good
2023-07-09 08:28:00,Farm_03,cage,salmon,18.3,8.64,6.42,1.7816,1.52,1194.0,2.45,fair
2023-07-09 10:10:00,Farm_03,raceway,salmon,20.0,7.79,7.07,0.976,25.73,665.0,10.36,good
2023-07-09 11:03:00,Farm_09,raceway,salmon,16.1,7.42,6.95,1.523,14.05,1057.0,24.93,fair
2023-07-09 18:03:00,Farm_13,tank,shrimp,28.3,8.29,7.95,1.3911,20.5,3050.0,15.68,good
2023-07-10 09:39:00,Farm_13,pond,carp,33.4,7.02,6.34,0.992,5.45,1569.0,68.62,fair
2023-07-10 14:49:00,Farm_14,raceway,trout,16.9,7.95,8.34,1.0732,11.7,150.0,50.76,good
2023-07-10 16:31:00,Farm_04,pond,carp,32.4,7.69,7.45,1.2324,12.42,1742.0,93.02,fair
2023-07-11 15:41:00,Farm_04,cage,salmon,18.4,8.65,7.18,0.7046,4.08,1711.0,15.34,fair
2023-07-12 07:04:00,Farm_19,raceway,salmon,19.1,6.83,7.64,0.6753,9.36,793.0,3.04,good
2023-07-12 17:16:00,Farm_04,pond,tilapia,32.1,8.17,5.07,1.6108,10.96,706.0,93.23,fair
2023-07-13 08:41:00,Farm_01,pond,tilapia,33.7,6.93,7.19,2.0,20.97,733.0,71.73,fair
2023-07-13 16:24:00,Farm_09,pond,carp,30.9,8.36,5.95,1.3658,13.13,1445.0,30.07,fair
2023-07-13 17:21:00,Farm_13,recirculating,tilapia,27.5,7.07,9.63,1.6229,27.55,493.0,14.95,good
2023-07-13 18:28:00,Farm_01,cage,salmon,19.0,7.42,6.18,2.0,4.16,52881.0,25.5,fair
2023-07-14 06:32:00,Farm_16,cage,salmon,17.2,7.39,5.4,0.4967,3.51,1940.0,24.14,fair
2023-07-15 07:36:00,Farm_18,tank,bass,22.1,6.96,7.14,1.0332,25.54,277.0,18.79,good
2023-07-15 09:00:00,Farm_13,cage,salmon,18.2,8.45,8.55,0.9027,3.03,1573.0,10.93,good
2023-07-15 11:43:00,Farm_10,tank,shrimp,31.9,8.03,7.1,0.631,16.52,2197.0,2.6,good
2023-07-15 12:25:00,Farm_03,pond,hybrid_striped_bass,25.8,9.08,6.96,2.0,8.62,1032.0,93.03,fair
2023-07-16 06:40:00,Farm_03,tank,bass,21.3,7.73,7.77,2.0,21.78,162.0,13.55,good
2023-07-16 14:54:00,Farm_11,pond,catfish,34.8,8.98,7.08,0.9643,3.59,872.0,170.84,fair
2023-07-17 13:48:00,Farm_10,raceway,trout,15.5,7.07,7.92,1.26,8.81,213.0,15.39,fair
2023-07-18 07:40:00,Farm_12,cage,salmon,16.7,8.09,6.92,0.7342,2.23,617.0,15.46,fair
2023-07-18 07:56:00,Farm_15,raceway,trout,18.1,7.77,6.43,1.212,15.93,974.0,9.98,fair
2023-07-18 08:02:00,Farm_07,pond,tilapia,30.3,7.38,7.91,0.7809,17.56,1151.0,32.54,good
2023-07-18 08:35:00,Farm_02,tank,shrimp,31.2,7.24,6.33,0.905,16.72,2077.0,3.85,good
2023-07-18 16:12:00,Farm_10,tank,shrimp,32.0,8.18,10.2,0.8551,12.6,4230.0,7.79,good
2023-07-18 17:37:00,Farm_08,cage,salmon,19.7,6.73,6.66,0.7438,0.85,323.0,2.15,fair
2023-07-19 06:21:00,Farm_02,tank,bass,22.4,7.17,8.08,1.3782,19.72,948.0,24.82,good
2023-07-19 07:13:00,Farm_17,cage,salmon,16.6,7.92,5.37,0.8926,4.33,1483.0,21.27,fair
2023-07-19 12:04:00,Farm_18,raceway,salmon,16.8,7.08,7.1,2.0,1.31,934.0,7.61,fair
